5063	16	5
1960	18	6
3952	16	5
3503	18	5
8597	17	6
2990	15	5
2201	19	5
1322	16	6
5484	18	5
3848	14	6
3021	17	5
4162	18	6
7620	17	6
5993	17	6
2419	19	6
4548	19	5
5594	16	6
3022	18	5
4501	17	5
3999	18	5
1588	17	6
6439	16	6
4982	17	5
6245	15	5
8670	18	6
6790	15	5
1703	18	5
6447	18	5
9932	18	6
3514	16	6
