3168	21	7
3376	18	6
2160	17	5
1982	21	6
3423	20	5
6472	21	6
2466	19	6
4420	23	6
3939	16	6
3568	22	5
5957	19	6
4136	20	6
1421	20	5
6089	19	6
4406	21	6
6801	21	6
2595	19	5
3005	20	5
3113	20	6
1617	21	6
4622	17	7
6379	22	7
4052	18	6
2216	22	5
3056	23	6
3206	20	5
6434	20	7
2076	19	6
4078	21	5
4748	20	6
