4046	18	7
2723	17	5
2919	21	6
2582	18	5
2733	20	5
3968	18	6
2763	18	7
5163	18	5
3282	17	7
4037	17	5
5206	20	5
2674	14	6
2597	20	7
3836	19	5
2901	20	5
3950	18	7
2285	21	5
4354	18	7
2506	18	5
2744	18	5
6386	20	6
3369	18	7
7289	17	6
2146	19	6
7692	19	5
3291	17	7
2131	18	5
5927	19	5
1887	18	7
2282	19	5
