9770	22	6
13863	24	5
2414	25	5
9393	23	6
3146	24	5
3367	19	6
9247	23	7
4607	23	5
5614	24	5
8802	22	6
5050	24	5
2818	20	5
6712	21	6
4890	24	7
6198	23	5
4862	20	6
5635	23	5
4508	21	6
5308	26	7
3721	20	5
4631	22	7
3310	20	5
8663	22	6
3297	22	5
11348	23	6
4530	24	5
9353	24	7
4939	22	6
6153	20	5
3067	23	5
