6728	23	5
4322	26	8
8429	24	7
3004	21	5
2930	25	6
5966	21	5
5183	22	5
4229	24	5
4748	22	6
3817	18	5
7425	22	7
4874	24	6
9914	24	5
4035	22	5
4477	22	5
3069	21	5
5804	22	5
4543	21	7
4449	18	5
5677	22	6
6261	25	5
6993	25	5
4497	23	5
3131	21	5
4175	19	5
7932	22	5
7511	23	7
3037	23	5
4487	21	5
3719	24	6
